gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
CCNB1,0.3693525507684003,0.284757084308658,0.6669600131469624,0.8170749681511394,0.8116189175169124,1450,158,45,22,NDC80|PTTG1|UBE2C|CEP55|CENPF|BIRC5|KIF2C|NUF2|CDC20|UBE2T|MELK|MKI67|TYMS|CCNE1|CDC6|MAPT|PHGDH|MYBL2|BLVRA|MDM2|TMEM45B|ERBB2,0.347918944169949,1653.2429467000038,25.9025171000103,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
CCNE1,0.4103955023129117,0.2974535664272691,0.7750359686076262,0.8844801379456793,0.8479554945017392,1456,152,49,24,CDC20|KIF2C|MELK|EXO1|UBE2C|BIRC5|FOXA1|MLPH|MKI67|NDC80|FOXC1|GPR160|EGFR|UBE2T|CCNB1|NUF2|KRT5|CDC6|FGFR4|GRB7|MYC|ERBB2|MDM2|KRT14,0.4806876235440561,1472.5918976999965,25.278390899999067,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
CDC20,0.3816849764749784,0.3025962596884815,0.9182606008312147,0.9582618037976416,0.9642540832758224,1447,161,37,18,KIF2C|UBE2C|CEP55|BIRC5|PTTG1|MELK|CENPF|CCNB1|UBE2T|MLPH|BCL2|GPR160|NUF2|FOXC1|PGR|RRM2|ORC6|MIA,0.3706326585208065,1669.4996477999955,15.77117600000929,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
CDC6,0.2357316982931761,0.1491631158730453,0.2253761515204116,0.5010268895237424,0.4307749846392221,1443,165,24,12,EXO1|CEP55|ERBB2|MELK|PTTG1|BIRC5|KIF2C|CCNB1|MKI67|ANLN|RRM2|BCL2,0.1985857260987968,2026.0824460000003,7.345345199995791,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
NUF2,0.2536772010802254,0.1843707070131086,0.6696332584644211,0.8190771393366787,0.7977209147950878,1452,156,49,24,NDC80|UBE2T|CCNB1|CEP55|ANLN|MELK|UBE2C|EXO1|PTTG1|KIF2C|TYMS|MLPH|CDC20|MKI67|RRM2|MIA|MYBL2|TMEM45B|CDH3|ERBB2|ORC6|GRB7|MDM2|BLVRA,0.3063266097584625,1699.0751730000047,32.01844319999509,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
CDH3,0.7758774498055265,0.5905195747449464,0.7058775188951059,0.8470858767743612,0.8051819148593342,1453,155,49,24,KRT17|EGFR|KRT5|MLPH|CCNE1|FOXC1|BCL2|MIA|KIF2C|ANLN|EXO1|KRT14|ACTR3B|UBE2C|BIRC5|PTTG1|NDC80|GRB7|RRM2|BAG1|NUF2|CDC6|CCNB1|TMEM45B,0.8341493918838111,1243.5394712999987,19.0359776999976,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
CENPF,0.4175569550074884,0.3048115241314343,0.8189154396952141,0.9050985153525348,0.9208029639376052,1431,177,48,24,UBE2C|EXO1|CEP55|KIF2C|CDC20|MKI67|MELK|UBE2T|ANLN|CCNB1|TYMS|MLPH|RRM2|FOXC1|GRB7|FGFR4|BLVRA|EGFR|ERBB2|BAG1|MYBL2|KRT5|KRT17|TMEM45B,0.4092334863754704,1451.271277699998,25.931256900003063,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
CEP55,0.251935781217132,0.1907149232179821,0.9161171007456436,0.9577116980371296,0.9613773739160736,1455,153,48,24,UBE2C|MELK|KIF2C|EXO1|PTTG1|ANLN|BIRC5|CENPF|MKI67|UBE2T|NDC80|CCNB1|MLPH|NUF2|BCL2|GPR160|CDC6|FOXC1|CXXC5|KRT5|MYBL2|KRT14|ORC6|TMEM45B,0.2785126862649835,1791.0830641999928,31.34789429999364,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
CXXC5,0.5968515026063451,0.4598015939593611,0.5992971682475712,0.7748904506281269,0.6810908303874181,1442,166,48,24,ESR1|MLPH|FOXC1|EGFR|MAPT|ACTR3B|PHGDH|ANLN|MIA|CCNE1|NDC80|GPR160|KIF2C|TYMS|CDC20|CEP55|BLVRA|UBE2T|PTTG1|UBE2C|ORC6|CCNB1|TMEM45B|CDC6,0.5459096180250091,1536.385370999997,21.80160330000217,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
EGFR,0.5594612927845296,0.2779742147232983,0.5412492293892601,0.7554636400626737,0.8344684129429892,1432,176,46,23,ESR1|CDH3|FOXA1|FOXC1|KRT5|BCL2|SFRP1|CCNE1|PHGDH|ANLN|MIA|CDC20|EXO1|BIRC5|NDC80|RRM2|UBE2C|KRT14|PTTG1|MDM2|NUF2|CDC6|CCNB1,0.6147386368087474,1857.3063928000047,23.73798830001033,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
ERBB2,0.6355667782882586,0.4394886858582539,0.7623852293258074,0.8741638928229569,0.7945700938697087,1449,159,48,24,GRB7|FGFR4|CDC6|MYC|PGR|FOXA1|MIA|NAT1|FOXC1|ACTR3B|TYMS|MAPT|CCNE1|EXO1|BLVRA|CENPF|CDC20|GPR160|BAG1|RRM2|KIF2C|UBE2T|PTTG1|MKI67,0.5311743369466728,1538.8165948999958,23.95264719999977,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
ESR1,1.0517673305503183,0.8353722066649354,0.7689972375194201,0.8903819107693961,0.7984888051714543,1467,141,42,21,BCL2|SLC39A6|FOXA1|MLPH|EGFR|MAPT|CXXC5|MELK|CEP55|GPR160|FGFR4|GRB7|UBE2C|PTTG1|MKI67|RRM2|UBE2T|BAG1|MDM2|BLVRA|NUF2,0.9243947655328538,1193.4020132000005,13.04970360000152,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
EXO1,0.2641510676918344,0.2094470312501605,0.9027510947520884,0.9520755798422834,0.9529285268721888,1465,143,32,16,CEP55|MELK|KIF2C|UBE2C|CDC20|CENPF|BIRC5|UBE2T|CCNE1|MKI67|NDC80|TYMS|PHGDH|BCL2|NUF2|CDC6,0.311106040429686,1790.3782101000106,12.222404799991637,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
FGFR4,0.767435596353124,0.55849793275995,0.2775204014664756,0.5538984723474616,0.525037759962821,1456,152,48,24,ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CCNE1|EXO1|UBE2C|KIF2C|CEP55|MYC|CDC6|MELK|MKI67|CENPF|CCNB1|BAG1|BLVRA|MDM2|NDC80|FOXA1|MLPH|GPR160,0.8347842563789799,1354.2539142000023,21.312965700009958,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
FOXA1,0.6566244113309745,0.4554621349755459,0.8966588683693004,0.9476768057289382,0.7776091390664738,1460,148,44,22,MLPH|FOXC1|ESR1|MIA|CCNE1|ACTR3B|GPR160|MELK|EXO1|ANLN|CEP55|NDC80|BCL2|UBE2C|MKI67|PTTG1|UBE2T|KRT14|ERBB2|RRM2|BAG1|MYBL2,0.5435469005968677,1621.8672454000043,20.87511379999341,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
FOXC1,0.7180015396958392,0.524611760262757,0.7787237541878123,0.8846544423607947,0.6945235487404163,1443,165,48,24,FOXA1|SFRP1|KRT5|KRT17|ACTR3B|EGFR|CCNE1|CDH3|CXXC5|CDC20|KIF2C|EXO1|MKI67|PGR|CEP55|ANLN|CENPF|BAG1|MDM2|UBE2T|ORC6|RRM2|FGFR4|CCNB1,0.7062344193229626,1224.4819337999943,17.784920600010082,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
GPR160,0.6736338696720776,0.5483625645015632,0.4933587633092684,0.7075455559973217,0.5962946452183243,1461,147,48,24,FOXA1|CCNE1|CDC20|NAT1|CDH3|ACTR3B|KRT5|EGFR|BLVRA|CEP55|MKI67|MELK|ANLN|CXXC5|NDC80|MYC|BCL2|NUF2|ORC6|KRT14|UBE2T|MDM2|MMP11|MYBL2,0.5681944071757112,1385.638041600003,21.08392350000213,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
GRB7,0.5278069431753556,0.39221687617445,0.755815216927631,0.878795597615466,0.6812993458154749,1453,155,48,24,ERBB2|CDC6|NAT1|MAPT|TMEM45B|EXO1|MELK|CDC20|CCNE1|CEP55|KIF2C|CENPF|ANLN|UBE2T|PTTG1|RRM2|MKI67|MYC|MDM2|NDC80|BAG1|NUF2|BLVRA|ACTR3B,0.5149463358758887,1415.5112546000018,20.966137499999604,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
KIF2C,0.2622367811229144,0.2044069245345785,0.906812065670898,0.9524055663846268,0.9565222429785242,1435,173,48,24,CDC20|UBE2C|CEP55|EXO1|BIRC5|CCNE1|MKI67|NDC80|UBE2T|CCNB1|BCL2|NUF2|CDH3|RRM2|PGR|FOXC1|CXXC5|CDC6|MIA|GRB7|ORC6|MYBL2|MMP11|ERBB2,0.2476369970323251,1681.599578399997,29.244823400003952,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
NDC80,0.2724836961318118,0.2045367896141887,0.7641240695363531,0.8744435988044333,0.8553433252004182,1457,151,44,22,ANLN|CEP55|PTTG1|CCNB1|NUF2|UBE2C|TYMS|EXO1|MLPH|CCNE1|FOXA1|MKI67|MAPT|RRM2|CXXC5|GPR160|FOXC1|CDH3|CDC6|MYBL2|KRT17|KRT14,0.2321791426289901,1878.197065100001,28.561061500004143,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
KRT14,0.6856985313912838,0.4046977451172904,0.7437386408138205,0.8682193286716526,0.902719178246574,1437,171,49,24,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|EGFR|ACTR3B|UBE2C|MDM2|MKI67|BIRC5|UBE2T|CEP55|CDC6|MYBL2|NUF2|KIF2C|BAG1|NDC80|TYMS|ORC6|CCNE1,0.6444528433181103,1549.871048800007,23.11292619998858,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
KRT17,0.7477587660004404,0.5144707714617648,0.8005603990164186,0.9011781781527964,0.8927492728186108,1451,157,8,4,KRT5|KRT14|FOXC1|CDH3,0.7814310274922804,1469.707948100011,1.6320803000126034,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
KRT5,0.5818378791881197,0.3420502967847712,0.7828298219441785,0.8896037993963771,0.8994553833263511,1453,155,49,24,KRT17|KRT14|SFRP1|FOXC1|CDH3|MIA|EGFR|MLPH|CXXC5|ACTR3B|PHGDH|SLC39A6|BCL2|MDM2|TMEM45B|NDC80|CEP55|MKI67|CCNB1|NUF2|CENPF|ORC6|CDC6|UBE2T,0.5608796128725733,1735.5228900000077,27.733034699995187,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
MAPT,1.0765444013971182,0.7998510228370852,0.5645835523230887,0.7611011302532019,0.7674681551452698,1472,136,46,23,ESR1|MLPH|NAT1|EXO1|PGR|KIF2C|CDC20|UBE2C|CXXC5|BIRC5|PTTG1|NDC80|MKI67|GRB7|TYMS|CCNB1|BAG1|ERBB2|BLVRA|MDM2|MMP11|MYBL2|MYC,1.0376211123427304,1074.3655605999957,15.007751099998131,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
MDM2,0.2515834358680797,0.1681135065219533,0.0746172597195655,0.2865354133529535,0.3151030681728635,1435,173,40,20,SLC39A6|SFRP1|KRT5|EGFR|PHGDH|TYMS|RRM2|MLPH|FOXA1|FOXC1|GRB7|ERBB2|MMP11|MIA|PTTG1|UBE2C|CDC6|NDC80|CCNE1|CENPF,0.2147760713645475,2249.207621300011,21.256563999995706,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
MELK,0.3493096802335627,0.2800426704137704,0.8711995565871409,0.9377886117013158,0.942242703533026,1454,154,28,14,CEP55|UBE2C|EXO1|KIF2C|ANLN|CDC20|UBE2T|CCNE1|TYMS|NDC80|MKI67|CCNB1|RRM2|ESR1,0.3723737249787126,1665.0234483999957,9.019624300010037,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
MIA,0.5641556480940378,0.3221243194393485,0.5417205457681888,0.7964965780847032,0.5901364505089115,1458,150,44,22,FOXA1|SFRP1|KRT5|ACTR3B|KRT17|KRT14|EGFR|CXXC5|CCNE1|ANLN|NDC80|KIF2C|TYMS|CEP55|BIRC5|CDC20|EXO1|NUF2|ERBB2|MKI67|MYBL2|GRB7,0.4563076920629948,1737.531205399995,21.608714200003305,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
MKI67,0.2085933215012513,0.1466759005327352,0.7096688946799505,0.8452473148192605,0.8725418907507002,1458,150,49,24,CEP55|KIF2C|CENPF|BIRC5|MELK|PTTG1|CCNE1|NDC80|TYMS|MLPH|GPR160|ACTR3B|FOXC1|RRM2|BCL2|ORC6|MIA|GRB7|KRT5|TMEM45B|MYC|MYBL2|ERBB2|KRT17,0.2102404333453719,1737.442627499986,24.186032100013108,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
MLPH,0.6461739974139047,0.4995537783209193,0.8930498325503048,0.9465513925605838,0.8250807718872114,1435,173,43,21,FOXA1|CCNE1|ANLN|CXXC5|NDC80|CEP55|KIF2C|CDH3|GPR160|EXO1|CDC20|PTTG1|UBE2C|UBE2T|MKI67|MYC|CENPF|BLVRA|TMEM45B|BAG1|MDM2,0.631245371804545,1221.950281700003,14.970355199999176,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
MMP11,1.2465772120311849,0.9626933877587384,0.2399584778603436,0.5159774013950156,0.5213992734091175,1448,160,48,24,BAG1|NUF2|NDC80|SFRP1|CXXC5|MIA|ACTR3B|BCL2|KRT14|GPR160|CCNB1|MKI67|UBE2T|MDM2|MLPH|KIF2C|TYMS|UBE2C|RRM2|CCNE1|EXO1|KRT17|MELK|ANLN,1.2808966876486978,899.3601280000003,14.07314779999433,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
MYBL2,0.1497549139745803,0.1119146086862996,0.0458408324113698,0.2323197065456842,0.2047895462020534,1458,150,26,13,NUF2|UBE2C|CCNB1|CEP55|KIF2C|NDC80|MIA|ANLN|RRM2|KRT14|BCL2|PTTG1|EXO1,0.1660716947169491,1800.7962379999954,5.028513199998997,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
MYC,0.7259753338463993,0.5745823138641535,0.6198395190513484,0.7894272585715164,0.7759793354924783,1450,158,48,24,TYMS|TMEM45B|ACTR3B|FOXC1|RRM2|KRT5|MELK|GPR160|ERBB2|UBE2T|CXXC5|NDC80|PTTG1|NAT1|ORC6|CCNE1|GRB7|MAPT|MKI67|CDC6|PHGDH|CENPF|PGR|BCL2,0.8280687292515095,1107.7510374999983,17.451162099998328,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
NAT1,1.1810188228887817,0.9291576687088392,0.6150721282860974,0.7975640751802088,0.8208617174680524,1439,169,45,22,ESR1|SLC39A6|CCNE1|CDC20|MAPT|UBE2C|CEP55|PGR|MELK|GPR160|NDC80|FGFR4|GRB7|CENPF|UBE2T|CDC6|MYC|ERBB2|NUF2|ORC6|TMEM45B|BAG1,1.2436180146744968,905.039777900005,11.636354999995092,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
ORC6,0.3652979800558537,0.3014065040541581,0.355232521470712,0.6011869312555981,0.610453719661413,1431,177,45,22,CDC20|SLC39A6|MKI67|TMEM45B|KIF2C|GPR160|UBE2C|CCNB1|EXO1|PGR|UBE2T|CEP55|BAG1|MLPH|KRT5|NUF2|BCL2|MIA|MELK|PTTG1|MYBL2|CDC6,0.3846004905021495,1422.6706493000092,13.705526299992924,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
PGR,0.7886070565281336,0.5757137513293444,0.3693296512408633,0.6163594368955085,0.6870438036539731,1432,176,37,18,MAPT|NAT1|KIF2C|UBE2C|CDC20|EXO1|PTTG1|FGFR4|ANLN|GRB7|MKI67|RRM2|NDC80|ERBB2|BLVRA|UBE2T|GPR160|CDC6,0.8459018442999062,1086.0636493000056,8.341401999990921,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
PHGDH,0.9314015630348622,0.7418016513168824,0.5643983734338833,0.7554496880750858,0.7334479062528988,1441,167,49,24,EXO1|FOXA1|BCL2|KIF2C|MLPH|FOXC1|EGFR|CXXC5|ACTR3B|MKI67|PTTG1|KRT5|CENPF|NDC80|RRM2|BAG1|KRT17|TYMS|CCNB1|MDM2|MMP11|TMEM45B|MYBL2|MYC,0.9480852080604718,945.1297898000048,14.793050599997514,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
PTTG1,0.3611874342402315,0.2831232277573741,0.8866560101261662,0.9435293726117636,0.949724293329914,1438,170,49,24,UBE2C|CEP55|KIF2C|MELK|CDC20|EXO1|UBE2T|NDC80|CCNB1|TYMS|CCNE1|NUF2|RRM2|PHGDH|BCL2|PGR|ACTR3B|GRB7|TMEM45B|CXXC5|MYBL2|BAG1|ORC6|ERBB2,0.3847699294517799,1398.4658391999983,14.919670700008282,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
RRM2,0.3004066658862542,0.229397855837091,0.6559784220613869,0.8175647037587053,0.8357316891253543,1439,169,49,24,TYMS|MELK|UBE2T|PTTG1|ANLN|UBE2C|KIF2C|BCL2|CDC20|NDC80|ESR1|NUF2|MKI67|CENPF|CDC6|ACTR3B|TMEM45B|FOXA1|MDM2|MYBL2|SLC39A6|BAG1|GPR160|BLVRA,0.3547758439624505,1326.767783400006,15.960015800010297,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
SFRP1,1.056510334729036,0.7506721264587135,0.6603638274321684,0.8237921916065922,0.8117972079516296,1445,163,41,20,KRT5|KRT14|KRT17|FOXC1|MIA|FOXA1|EGFR|ESR1|MYC|CCNE1|MDM2|TMEM45B|MMP11|BAG1|MELK|UBE2C|MYBL2|KIF2C|EXO1|CDC20,0.9299245740194784,1105.2732913000073,8.608483100004378,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
SLC39A6,0.9367192853076076,0.7451175952932746,0.7049682555963848,0.8401148612338002,0.8339681686712711,1452,156,49,24,ESR1|BCL2|NAT1|CCNE1|CDC20|MLPH|FGFR4|MELK|UBE2C|PTTG1|BAG1|CENPF|BLVRA|ACTR3B|MDM2|TMEM45B|ORC6|ERBB2|CCNB1|NUF2|MYC|TYMS|MYBL2|RRM2,0.9557073045593074,905.3630402999988,11.67063710000366,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
TMEM45B,0.5161164611029431,0.3837222085139863,0.3123580139852973,0.5665104215132647,0.5896747819399754,1427,181,49,24,MYC|GRB7|FGFR4|TYMS|MLPH|UBE2T|SLC39A6|NDC80|RRM2|SFRP1|ORC6|MELK|KRT5|PTTG1|ANLN|UBE2C|EXO1|CEP55|MKI67|CXXC5|CDC6|CDH3|MYBL2|CENPF,0.5198557236889318,1127.327862399994,11.498128200008068,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
TYMS,0.4555602600312994,0.3653158550322219,0.7695554679097407,0.8784457082074469,0.8650218932022801,1421,187,44,22,MELK|PTTG1|UBE2T|NDC80|ANLN|UBE2C|EXO1|RRM2|MKI67|CCNB1|NUF2|MYC|CCNE1|CENPF|MAPT|MIA|CXXC5|EGFR|BCL2|BLVRA|MDM2|SLC39A6,0.490276367555029,1011.6215858000068,9.170297999997274,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
UBE2C,0.4951119672242824,0.3840393826955796,0.8722742750794945,0.9340358325466976,0.933393882573538,1448,160,48,24,PTTG1|KIF2C|CEP55|CDC20|MELK|EXO1|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NAT1|NUF2|RRM2|BCL2|PGR|ESR1|CDC6|ORC6|MYBL2|TMEM45B|CXXC5|SFRP1,0.4103138403519386,1084.1004948000043,11.878791099996306,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
UBE2T,0.3551369273394177,0.263362015455826,0.8331024549730415,0.9135473369425414,0.9165460442550224,1455,153,36,18,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|CENPF|NUF2|CDC20|RRM2|MKI67|CCNE1|MLPH|FOXA1|TMEM45B|CXXC5|PGR,0.3825529355108173,961.1390984000028,6.436000600006082,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
ACTR3B,0.5985790216485914,0.3911096362249039,0.4072995932572156,0.6514809728372768,0.4479964524711763,1451,157,48,24,FOXA1|MLPH|FOXC1|MIA|CCNE1|PHGDH|MELK|EXO1|KIF2C|ANLN|CEP55|NDC80|BLVRA|CDH3|MYC|MKI67|UBE2C|UBE2T|CENPF|PTTG1|SLC39A6|MYBL2|BAG1|CDC6,0.519770789073748,1660.8576914000005,28.42803680000361,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
ANLN,0.2938597686305008,0.2068041292514072,0.8298993877867964,0.913733757527738,0.9430386749063552,1452,156,43,21,MELK|CEP55|UBE2T|UBE2C|NDC80|KIF2C|CDC20|MLPH|NUF2|FOXA1|BCL2|RRM2|EGFR|CDH3|MIA|GPR160|FOXC1|CDC6|FGFR4|TMEM45B|BLVRA,0.3002979132007692,1641.4417252999992,22.087450599996373,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
BAG1,0.3216547320210371,0.2359627511597059,0.146293786527364,0.4040974062119869,0.4006767945856433,1437,171,46,23,SLC39A6|PHGDH|BCL2|MMP11|CCNE1|MLPH|CDC20|FOXA1|KIF2C|MDM2|NAT1|CENPF|PTTG1|ORC6|CEP55|NUF2|RRM2|MELK|ANLN|ACTR3B|CDC6|MKI67|CCNB1,0.3031267457556759,2102.056440100001,27.840185200009728,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
BCL2,0.6001582241593573,0.4816627788753184,0.6979691749236998,0.8394606766996175,0.8329103177085659,1469,139,44,22,ESR1|SLC39A6|EXO1|CDH3|ANLN|MELK|PHGDH|CDC20|KIF2C|FOXA1|UBE2C|MLPH|CEP55|RRM2|UBE2T|CENPF|BAG1|MKI67|GPR160|MIA|TYMS|MYBL2,0.6595794601769376,1311.7758064000082,17.423645300004864,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
BIRC5,0.5320283721170103,0.3665039694238706,0.74607465748521,0.8700476789738779,0.8817438708997203,1451,157,18,9,KIF2C|CDC20|UBE2C|CEP55|EXO1|CCNE1|MKI67|ANLN|CCNB1,0.496766199074797,1424.501615999994,3.100459500012221,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
BLVRA,0.5619763846527424,0.4336146851695782,0.4613964272325506,0.6857800698411725,0.7005882855434379,1434,174,45,22,GPR160|ACTR3B|MLPH|MIA|SLC39A6|CCNE1|PGR|MYC|ESR1|MKI67|CENPF|TYMS|MAPT|UBE2C|CCNB1|ANLN|BCL2|FGFR4|MDM2|NDC80|RRM2|TMEM45B,0.6290736497949069,1492.4689873000025,18.957928599993465,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
CCNB1,0.3728962421200938,0.2903364052881912,0.7303749895739569,0.8575011979596687,0.8552520360994937,1432,176,46,23,NDC80|PTTG1|UBE2C|CEP55|BIRC5|CENPF|NUF2|UBE2T|MELK|MKI67|TYMS|CCNE1|CDC6|MLPH|MAPT|SLC39A6|MYBL2|PHGDH|BLVRA|MDM2|ERBB2|FOXC1|CXXC5,0.3452074896569625,1616.0752689999936,25.73251149999851,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
CCNE1,0.4718055171238436,0.3432541048730202,0.7161725241591521,0.8469053590161878,0.8391333103289625,1447,161,49,24,KIF2C|MELK|EXO1|UBE2C|BIRC5|FOXA1|MLPH|PTTG1|MKI67|NDC80|FOXC1|GPR160|EGFR|UBE2T|CCNB1|MIA|NUF2|CDC6|FGFR4|GRB7|MYC|ERBB2|ORC6|MDM2,0.4753225228154803,1484.2720446999883,25.27025210000284,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
CDC20,0.3905275094991444,0.2970151743505234,0.8912788104601443,0.9445372260771316,0.942459861619427,1443,165,44,22,KIF2C|UBE2C|CEP55|BIRC5|PTTG1|EXO1|MELK|CENPF|NDC80|UBE2T|BCL2|GPR160|NUF2|PGR|RRM2|ORC6|CXXC5|GRB7|KRT5|BAG1|MYBL2|ERBB2,0.3689943882101388,1656.6362624999892,21.80762930000492,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
CDC6,0.2577675669571864,0.1437412708575069,0.1836422213877192,0.4592143361829849,0.4770871662274377,1439,169,14,7,EXO1|CEP55|ERBB2|PTTG1|BIRC5|KIF2C|CCNB1,0.1967827528910291,2088.3342678000045,2.94634500000393,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
NUF2,0.2823865505328646,0.1938872440347261,0.6351157440058508,0.802772614721523,0.7999871569844599,1467,141,36,18,NDC80|CEP55|UBE2T|CCNB1|ANLN|UBE2C|MELK|EXO1|PTTG1|KIF2C|TYMS|CDC20|CCNE1|RRM2|ACTR3B|TMEM45B|MYBL2|FOXC1,0.3058923486924006,1776.0962686999992,15.40911939999205,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
CDH3,0.9802250058484812,0.6495283733207565,0.5038565678775708,0.7595554589080846,0.7802804406219968,1454,154,46,23,KRT17|EGFR|KRT5|MLPH|CCNE1|BCL2|MIA|KIF2C|ANLN|EXO1|CEP55|ACTR3B|UBE2C|BIRC5|PTTG1|MKI67|NDC80|GRB7|RRM2|BAG1|MDM2|NUF2|CDC6,0.8158884706812582,1214.3376099000016,16.413904300003196,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
CENPF,0.3726558163618023,0.277368699706816,0.8220715653594239,0.906699967311988,0.9100204692771312,1423,185,41,20,UBE2C|EXO1|CEP55|KIF2C|CDC20|PTTG1|MKI67|UBE2T|CCNB1|TYMS|MLPH|CDC6|BCL2|RRM2|FOXC1|GRB7|BLVRA|EGFR|ERBB2|BAG1,0.4153916884376337,1436.0471876999943,17.36733509998885,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
